#timestamp tx ty tz qx qy qz qw
106 -0.771323 0.028024413 -0.011827545 0.0075656003 0.99544716 0.031621 -0.08959839
107 -0.7846146 0.029694267 -0.005411505 0.00944987 0.995459 0.031662416 -0.0892721
108 -0.79466844 0.030331405 0.00014414513 0.010340109 0.9954771 0.0315824 -0.0890001
109 -0.8047292 0.030910308 0.0060105347 0.011035664 0.9955269 0.033224806 -0.087752625
110 -0.8173601 0.03151233 0.014590651 0.015359981 0.99554443 0.03576294 -0.085885786
111 -0.8264467 0.031464603 0.021842005 0.016166462 0.99554914 0.03590553 -0.08562335
112 -0.8356334 0.030910473 0.029382365 0.014641486 0.99551874 0.035604592 -0.08637362
113 -0.84729254 0.02964284 0.04014424 0.016650379 0.9954129 0.035056245 -0.08744713
114 -0.85559016 0.027936183 0.04877599 0.015504503 0.9951696 0.03661414 -0.08975798
115 -0.86339307 0.025906464 0.057808936 0.017013317 0.9950217 0.03539212 -0.09159594
116 -0.8746388 0.022420572 0.0692908 0.016562589 0.9948994 0.035393015 -0.09299567
117 -0.88263124 0.018892435 0.07874663 0.014034963 0.9949949 0.03726398 -0.09164918
118 -0.8903299 0.015174361 0.088559695 0.01336621 0.99504524 0.037628356 -0.09105153
119 -0.901008 0.01017247 0.1021839 0.011930061 0.9950334 0.03771939 -0.09134259
120 -0.90842813 0.0057789655 0.113228306 0.008338755 0.9952084 0.036674224 -0.09025358
121 -0.9183353 0.0003709787 0.12824202 0.008938161 0.99499434 0.038256694 -0.09188466
122 -0.9255605 -0.0038448612 0.1393885 0.0085145235 0.994798 0.040602915 -0.09303657
123 -0.9323799 -0.008365812 0.15048698 0.005612676 0.99476427 0.04161785 -0.093169026
124 -0.9411874 -0.014583643 0.16598527 0.0022172194 0.9947334 0.043067448 -0.09298245
125 -0.9476089 -0.018826993 0.17701606 0.0051694335 0.9944787 0.0466876 -0.093838565
126 -0.9531224 -0.02345577 0.18796301 0.0057809474 0.9944633 0.049738634 -0.09238712
127 -0.95961183 -0.029699316 0.20280097 0.0070642056 0.9945869 0.052716 -0.089264005
128 -0.96411663 -0.034022607 0.21324874 0.00959203 0.9942733 0.05455126 -0.091393135
129 -0.9692935 -0.03999527 0.22745922 0.012505851 0.99388117 0.054748137 -0.09511283
130 -0.97298384 -0.044831686 0.23763618 0.013711651 0.99358016 0.05456812 -0.0981464
131 -0.976269 -0.050157722 0.24789147 0.014571665 0.9932777 0.0559819 -0.100264795
132 -0.9805945 -0.057129245 0.26064676 0.016064933 0.9927926 0.057874776 -0.10370759
133 -0.9838598 -0.0626496 0.27022246 0.016109789 0.9924974 0.058375347 -0.10621547
134 -0.98740643 -0.06841707 0.2791984 0.013384341 0.9923155 0.05886557 -0.10800803
135 -0.9921044 -0.07585083 0.29111847 0.01549556 0.99171114 0.060140636 -0.11248131
136 -0.9954586 -0.08135323 0.300245 0.013909609 0.99148804 0.0590366 -0.11520723
137 -0.99949384 -0.08660345 0.30847007 0.0135513935 0.9910433 0.059649635 -0.118707046
138 -1.0047134 -0.09357806 0.32097927 0.012562354 0.99090034 0.059242077 -0.12020447
139 -1.0085921 -0.09821343 0.3305782 0.01314598 0.99070853 0.059776314 -0.12145222
140 -1.0122668 -0.10288482 0.3400463 0.013725692 0.990322 0.060339738 -0.124230064
141 -1.0175037 -0.10924755 0.35289505 0.012909936 0.98992753 0.060168825 -0.12750113
142 -1.0213948 -0.11395083 0.36302805 0.01260131 0.98977655 0.06096762 -0.12832205
143 -1.0253916 -0.11866523 0.37338185 0.013637236 0.9894849 0.061770134 -0.13006961
144 -1.0305591 -0.12517206 0.3875246 0.013723708 0.9888502 0.063053705 -0.13420592
145 -1.0346658 -0.13004321 0.39836144 0.013138647 0.9884354 0.06376769 -0.1369547
146 -1.0388764 -0.1348769 0.40933165 0.011481103 0.9882046 0.06459048 -0.1383761
147 -1.0448271 -0.14136603 0.42278418 0.012253152 0.9878959 0.06637373 -0.13966419
148 -1.0495323 -0.14670213 0.43380997 0.00930484 0.9873079 0.06836976 -0.14304574
149 -1.05502 -0.15183601 0.4440192 0.006138118 0.98683774 0.07151385 -0.14491168
150 -1.0628617 -0.15925528 0.4576086 0.0012344705 0.9862029 0.0753429 -0.14739653
151 -1.0687277 -0.1645406 0.46704072 -0.001816557 0.9857439 0.07651514 -0.14983691
152 -1.07447 -0.17056268 0.4759514 -0.008397345 0.9851384 0.079357624 -0.15209915
153 -1.0819614 -0.1780265 0.48757732 -0.016007038 0.98454005 0.08266939 -0.15359199
154 -1.0873147 -0.18355727 0.49665326 -0.014276529 0.98418194 0.08595719 -0.15425134
155 -1.0920748 -0.18895327 0.50592875 -0.01144292 0.9834267 0.089478776 -0.1572722
156 -1.0980862 -0.19652194 0.51843745 -0.011747776 0.9825662 0.088686004 -0.16297391
157 -1.1025399 -0.20203996 0.52753615 -0.012084071 0.98176265 0.08867001 -0.16773106
158 -1.108339 -0.20953788 0.5395158 -0.012130353 0.98103523 0.090972364 -0.17072405
159 -1.1123914 -0.21500166 0.5485372 -0.010728064 0.9805662 0.09363707 -0.17206669
160 -1.1205449 -0.22798778 0.56966865 -0.0090041235 0.97934735 0.09563233 -0.17791054
161 -1.1232984 -0.23361763 0.57884926 -0.0037752588 0.97854483 0.09667524 -0.18190566
162 -1.1259519 -0.23924606 0.58803236 -0.0071630226 0.9779286 0.0963987 -0.18523414
163 -1.1294377 -0.24742033 0.5999055 -0.010812882 0.9772423 0.09727238 -0.18819833
164 -1.1320798 -0.25334984 0.60880715 -0.010365935 0.9765062 0.099354856 -0.19093679
165 -1.1348779 -0.2613976 0.62110573 -0.012170916 0.975718 0.10076616 -0.1940937
166 -1.1365311 -0.26765278 0.63064456 -0.014797215 0.97482574 0.102080256 -0.19767499
167 -1.1389569 -0.27574325 0.6440699 -0.017234664 0.9737863 0.10469076 -0.20120408
168 -1.1405463 -0.28132677 0.65466934 -0.016354045 0.9730887 0.10577978 -0.20406283
169 -1.1430136 -0.28907716 0.66954124 -0.01646655 0.9720602 0.10752218 -0.20800681
170 -1.1451168 -0.29427928 0.680458 -0.0136607 0.9707548 0.109997205 -0.21295339
171 -1.1469274 -0.30004033 0.69198453 -0.013052636 0.97028494 0.11067985 -0.21477129
172 -1.1490088 -0.30790153 0.70748806 -0.013826007 0.96968454 0.111607514 -0.2169435
173 -1.1508417 -0.31338084 0.7197428 -0.01280557 0.96919376 0.11216939 -0.21890056
174 -1.1524674 -0.31911957 0.731857 -0.012215144 0.9682803 0.112760164 -0.22264121
175 -1.154129 -0.32716942 0.74669105 -0.011208772 0.9675699 0.112745635 -0.22576831
176 -1.1553314 -0.33281517 0.7578346 -0.0117589785 0.96707207 0.11433002 -0.22707272
177 -1.1567314 -0.3382307 0.7687595 -0.012149419 0.9662455 0.118863426 -0.2282401
178 -1.1586981 -0.34528452 0.7832262 -0.012529621 0.9654267 0.124713354 -0.22856267
179 -1.1600099 -0.35007706 0.79426974 -0.011762503 0.9648726 0.12760498 -0.22934575
180 -1.163296 -0.36083573 0.8194688 -0.0077689285 0.96286273 0.13215382 -0.23530906
181 -1.1649026 -0.36530235 0.8301163 -0.005621586 0.9622973 0.13400081 -0.23663478
182 -1.1679081 -0.3734851 0.8506876 -0.0011676722 0.9611794 0.14051001 -0.23746544
183 -1.1690137 -0.3775756 0.8610951 0.00066461845 0.9607434 0.1422805 -0.23817626
184 -1.1706722 -0.3828675 0.87425774 0.0028291522 0.9596228 0.14388397 -0.24168879
185 -1.1719563 -0.3871066 0.88389313 0.0031698942 0.9587713 0.14601935 -0.2437742
186 -1.1728501 -0.3913109 0.8938979 0.0030358525 0.95872045 0.14619082 -0.24387313
187 -1.1750072 -0.39624083 0.90679526 0.0050018565 0.9577805 0.14963101 -0.24544264
188 -1.1765025 -0.3996767 0.9164155 0.0058571026 0.9569198 0.1496665 -0.24873704
189 -1.1780001 -0.40302518 0.9260842 0.0070503936 0.95584345 0.14827964 -0.25362727
190 -1.1795707 -0.4068686 0.9389089 0.008506703 0.9548046 0.145874 -0.25883695
191 -1.1814704 -0.40963036 0.9483245 0.009858281 0.95374554 0.1471665 -0.2619433
192 -1.1846346 -0.4129818 0.9605938 0.01129012 0.95190024 0.15085572 -0.26646018
193 -1.1871225 -0.41554818 0.96942127 0.011633055 0.95076305 0.1502848 -0.27079278
194 -1.1897112 -0.41798005 0.9782073 0.011818119 0.9493376 0.14838082 -0.27677
195 -1.1941648 -0.42119458 0.98995817 0.009653063 0.94772273 0.14572947 -0.28371
196 -1.1976612 -0.42356148 0.9989933 0.005264882 0.9462078 0.14434522 -0.28952986
197 -1.2015636 -0.4253028 1.0079111 0.0027395103 0.9443844 0.14312412 -0.29605085
198 -1.2065499 -0.42725214 1.020241 -0.00081904925 0.9422575 0.1425371 -0.30304003
199 -1.210669 -0.4281999 1.0293671 -0.0054237265 0.9417502 0.1418866 -0.3048693
200 -1.216393 -0.428712 1.042368 -0.0043938747 0.94004583 0.14561316 -0.30836886
201 -1.2204409 -0.42874533 1.0521176 -0.003866875 0.9383026 0.14869791 -0.31218952
202 -1.224982 -0.42891204 1.0616701 -0.0075629023 0.9366775 0.15001361 -0.31634462
203 -1.2309132 -0.42865977 1.0745199 -0.008416003 0.9349287 0.15424259 -0.31944746
204 -1.2349625 -0.42874166 1.0843569 -0.008498309 0.9337303 0.15639764 -0.32189327
205 -1.2389029 -0.4290358 1.0939634 -0.0083032735 0.9328425 0.15801747 -0.32367638
206 -1.2439142 -0.42979056 1.1066132 -0.008805621 0.93217146 0.1610527 -0.3241
207 -1.2476465 -0.4304801 1.1161182 -0.009928474 0.9312422 0.16475561 -0.32487676
208 -1.2514812 -0.43108362 1.1256692 -0.009439647 0.9306359 0.16759877 -0.3251743
209 -1.2570878 -0.43220618 1.1383331 -0.011369398 0.92981386 0.17173667 -0.32530507
210 -1.2632849 -0.43336648 1.1506226 -0.011100472 0.9294884 0.17400506 -0.32503897
211 -1.2678978 -0.4346321 1.1596779 -0.013338764 0.92911357 0.17571673 -0.32510558
212 -1.2730002 -0.43606997 1.1684002 -0.013988296 0.92956346 0.17548999 -0.32391262
213 -1.2797534 -0.43867624 1.1797624 -0.017115569 0.9294956 0.1728385 -0.32537967
214 -1.2844412 -0.44063288 1.1882038 -0.017625121 0.9294194 0.17114735 -0.3264622
215 -1.288826 -0.4424882 1.1964779 -0.019903034 0.9294289 0.16785093 -0.32801202
216 -1.2948661 -0.44515258 1.2073628 -0.023108277 0.9298085 0.1637139 -0.32881594
217 -1.2984537 -0.44690913 1.2157056 -0.025084944 0.92977154 0.15957744 -0.33080313
218 -1.3020432 -0.44839373 1.2239707 -0.025666311 0.9294582 0.1569767 -0.33287692
219 -1.3062912 -0.45026535 1.234755 -0.026854599 0.92901915 0.15704979 -0.3339724
220 -1.3090863 -0.4512433 1.2429721 -0.026137676 0.9291132 0.1605706 -0.3320882
221 -1.3109758 -0.4520143 1.2508624 -0.024648745 0.9287786 0.16273831 -0.3320829
222 -1.3136209 -0.45275614 1.2609292 -0.025461432 0.92781574 0.16288725 -0.33463028
223 -1.3157015 -0.4529182 1.2681247 -0.024860738 0.9269995 0.16404998 -0.33636513
224 -1.3176837 -0.4531274 1.2754102 -0.022381172 0.9266363 0.16779457 -0.3356923
225 -1.320119 -0.45288563 1.2845398 -0.022807749 0.92562824 0.17061585 -0.33701995
226 -1.3224837 -0.45238194 1.2907273 -0.023298804 0.92511946 0.17363869 -0.3368393
227 -1.3250194 -0.45228913 1.2959971 -0.024627851 0.92417634 0.17556326 -0.33833277
228 -1.3287295 -0.45160946 1.3038605 -0.02649192 0.92356 0.17631379 -0.3394827
229 -1.3314466 -0.45176235 1.3085332 -0.028853117 0.92209584 0.17634448 -0.34323376
230 -1.3359175 -0.4513467 1.3149782 -0.025046943 0.921899 0.18106323 -0.34160054
231 -1.3396287 -0.45150408 1.3194023 -0.023459438 0.92198557 0.18230449 -0.34081864
232 -1.3432325 -0.4519223 1.3236834 -0.024856884 0.92122936 0.18101843 -0.3434399
233 -1.3484646 -0.4519552 1.3288364 -0.019284474 0.9209013 0.17950827 -0.34546447
234 -1.3525404 -0.45265254 1.3321534 -0.01746778 0.9206584 0.1784982 -0.34672952
235 -1.3584222 -0.45425913 1.3361924 -0.01571172 0.91968244 0.18005046 -0.34859595
236 -1.3626777 -0.4559791 1.3392814 -0.016960362 0.9184973 0.18268357 -0.35028806
237 -1.3677083 -0.45775908 1.3414084 -0.01672709 0.9179531 0.18595695 -0.35000333
238 -1.3751509 -0.460651 1.3445919 -0.017687296 0.9170208 0.18900411 -0.35076705
239 -1.3806875 -0.4626323 1.3470558 -0.015837926 0.91618204 0.1898793 -0.3525698
240 -1.3869213 -0.46471092 1.3494537 -0.014294562 0.9149232 0.18990742 -0.35587406
241 -1.4021763 -0.47053942 1.3546453 -0.012176384 0.9126479 0.19357476 -0.35979763
242 -1.4167218 -0.47588223 1.3592038 -0.009754132 0.9112126 0.19752562 -0.3613586
243 -1.4248402 -0.47901726 1.361554 -0.0065672966 0.91078526 0.19966505 -0.36133212
244 -1.4355596 -0.4837527 1.3648005 -0.0039179856 0.90995634 0.19998543 -0.3632767
245 -1.4439523 -0.4879021 1.366697 -0.006623066 0.9101958 0.19737498 -0.36406422
246 -1.452435 -0.49240255 1.3683969 -0.009481127 0.91021556 0.19820653 -0.36349955
247 -1.4641064 -0.49862853 1.3705701 -0.012154479 0.9103728 0.19902077 -0.36258015
248 -1.4733934 -0.503286 1.372512 -0.01436895 0.9109715 0.19875261 -0.36113957
249 -1.4828796 -0.5077618 1.3743225 -0.016166808 0.91166764 0.19938411 -0.3589523
250 -1.4953732 -0.51371735 1.3772036 -0.017435854 0.91275746 0.19691265 -0.3574846
251 -1.5046706 -0.5182097 1.3794659 -0.016817233 0.9140705 0.1930874 -0.35624376
252 -1.5138749 -0.5222539 1.3817499 -0.01539927 0.91515464 0.18976876 -0.35530642
253 -1.5257659 -0.52727836 1.3840146 -0.010984738 0.9167688 0.18369038 -0.35450274
254 -1.534146 -0.53135985 1.3853769 -0.009447946 0.9169049 0.17941047 -0.35638183
255 -1.5424995 -0.5357619 1.3858753 -0.009636981 0.9174978 0.17544368 -0.35682544
256 -1.5529479 -0.54137856 1.3868067 -0.008197724 0.91807985 0.17322183 -0.35644972
257 -1.5600212 -0.54487836 1.3875997 -0.005935857 0.9172998 0.17437395 -0.35793793
258 -1.567383 -0.5486835 1.3881037 -0.006106863 0.9174434 0.17487903 -0.35732016
259 -1.5770477 -0.55330795 1.3891422 -0.0060040234 0.9173188 0.17637223 -0.35690758
260 -1.5840225 -0.55634993 1.3897336 -0.004529849 0.91652143 0.17579022 -0.35925725
261 -1.5912976 -0.5595806 1.3904437 -0.0060311006 0.915803 0.17270422 -0.36254895
262 -1.6007825 -0.5631824 1.39171 -0.0054352544 0.914725 0.17097388 -0.36608276
263 -1.6082829 -0.56572634 1.3930266 -0.004326496 0.91439843 0.17121479 -0.36680004
264 -1.6185838 -0.5688636 1.3946512 -0.0042184573 0.91323173 0.17030708 -0.37011555
265 -1.6263982 -0.5707028 1.3961247 -0.0025578733 0.91251343 0.16978227 -0.37213805
266 -1.6351035 -0.57276845 1.3973427 -0.00138377 0.9118167 0.1704928 -0.37352446
267 -1.6473014 -0.57569957 1.3987055 -0.0010464852 0.9110876 0.17154187 -0.37482232
268 -1.6568958 -0.57794315 1.3995802 -0.0016960255 0.9102926 0.1695706 -0.37763774
269 -1.66688 -0.5805421 1.4002509 -0.0029569536 0.90928745 0.16953976 -0.38005766
270 -1.6815637 -0.5840817 1.4013469 -0.0031090695 0.90919137 0.17319487 -0.37863562
271 -1.692749 -0.5867462 1.4020746 -0.005513787 0.90917486 0.17465508 -0.37797657
272 -1.7075363 -0.5897434 1.4030124 -0.005065315 0.90832263 0.17439613 -0.3801452
273 -1.718634 -0.59196943 1.4039851 -0.0049255947 0.90780455 0.17323902 -0.38190952
274 -1.7299273 -0.5945576 1.4049822 -0.0052820127 0.9080215 0.17240521 -0.38176635
275 -1.7441076 -0.5978085 1.4057897 -0.005790544 0.90752214 0.1735289 -0.3824366
276 -1.7546895 -0.6001829 1.4062314 -0.00643857 0.9072544 0.17322192 -0.38319993
277 -1.7658743 -0.60266286 1.4068328 -0.008704252 0.90751934 0.1738089 -0.38226083
278 -1.7807542 -0.6059237 1.4076226 -0.011377117 0.9081948 0.17599556 -0.37957653
279 -1.7915484 -0.60786384 1.4083018 -0.010439702 0.9077496 0.17779803 -0.37982833
280 -1.802551 -0.60991365 1.4093741 -0.012268653 0.90804213 0.17751649 -0.3792055
281 -1.8166646 -0.61239576 1.4110674 -0.012482637 0.9083128 0.17743748 -0.37858677
282 -1.8268869 -0.6140554 1.4127132 -0.01122579 0.9082519 0.17772694 -0.37863663
283 -1.8368129 -0.61548734 1.4143763 -0.011492984 0.90839934 0.17706038 -0.37858704
284 -1.8492578 -0.6172654 1.4169471 -0.011151563 0.90877914 0.17796093 -0.37726128
285 -1.8578017 -0.6180656 1.4189851 -0.008866801 0.9082277 0.18046407 -0.3774607
286 -1.866441 -0.6192266 1.4210498 -0.00952111 0.90869486 0.17962494 -0.37671983
287 -1.8771915 -0.6203007 1.4234693 -0.008643886 0.90822774 0.1804642 -0.3774657
